
 Date : 28/05/2026 10:56                          01      /NAME:PANNJU AGENCIES CO.LT                                   Page :   1

                                                       ANNUAL AUDIT REPORT                                                                                                               ___________________                                                        

====================================================================================================================================
DATE          SALES       SALES       V.A.T.       TOTAL     PROFIT   G.P.%      PETTY       CASH      LAYBYE      LAYBYE   EXPIRED
240203         86.21   833935.00       13.79   760915.33    73105.88    8.77 ******.**   880135.00       0.00       0.00      0.00
240205          0.00   572010.00        0.00   520011.34    51998.66    9.09 ******.**   708710.00       0.00       0.00      0.00
240206          0.00   762255.00        0.00   690347.07    71907.93    9.43 ******.**   568605.00       0.00       0.00      0.00
240207          0.00  1018865.00        0.00   955072.33    63792.67    6.26 ******.**  1050535.00       0.00       0.00      0.00
240208          0.00   923986.87        0.00   825678.40    98308.47   10.64 ******.**   914755.00       0.00       0.00      0.00
240209          0.00   752260.00        0.00   714161.18    38098.82    5.06 ******.**   623670.00       0.00       0.00      0.00
240210          0.00   631130.00        0.00   581626.97    49503.03    7.84 ******.**   549180.00       0.00       0.00      0.00
240212          0.00   892445.00        0.00   832620.96    59824.04    6.70 ******.**   892445.00       0.00       0.00      0.00
240213          0.00  1265335.00        0.00  1191764.46    73570.54    5.81 ******.**  1372757.00       0.00       0.00      0.00
240214          0.00  1029745.00        0.00   966924.26    62820.74    6.10 ******.**   996995.00       0.00       0.00      0.00
240215          0.00  1031855.00        0.00   968558.72    63296.28    6.13 ******.**  1018655.00       0.00       0.00      0.00
240216          0.00  1173044.00        0.00  1095766.72    77277.28    6.59 ******.**  1324280.00       0.00       0.00      0.00
240217          0.00   446890.00        0.00   417098.32    29791.68    6.67 ******.**   446890.00       0.00       0.00      0.00
240219          0.00   913716.70        0.00   832333.35    81383.35    8.91 ******.**   910109.00       0.00       0.00      0.00
240220          0.00  1168150.00        0.00  1104041.11    64108.89    5.49 ******.**   965210.00       0.00       0.00      0.00
240221          0.00  1076215.00        0.00  1003562.29    72652.71    6.75 ******.**  1227186.00       0.00       0.00      0.00
240222          0.00  1065715.00        0.00  1018836.75    46878.25    4.40 ******.**  1065715.00       0.00       0.00      0.00
240223          0.00   928890.00        0.00   859815.73    69074.27    7.44 ******.**  1697330.00       0.00       0.00      0.00
240224          0.00  1676520.00        0.00  1599364.93    77155.07    4.60 ******.**   957560.00       0.00       0.00      0.00
240226          0.00  1136360.00        0.00  1055772.76    80587.24    7.09 ******.**  1446695.00       0.00       0.00      0.00
240227          0.00  1426140.00        0.00  1359738.97    66401.04    4.66 ******.**  1699040.00       0.00       0.00      0.00
240228          0.00  1818623.89        0.00  1740844.19    77779.70    4.28 ******.**  1507975.00       0.00       0.00      0.00
240229          0.00  1834415.00        0.00  1758167.10    76247.92    4.16 ******.**  1427475.00       0.00       0.00      0.00 Date : 28/05/2026 10:56                          01      /NAME:PANNJU AGENCIES CO.LT                                   Page :   2

                                                       ANNUAL AUDIT REPORT                                                                                                               ___________________                                                        

====================================================================================================================================
DATE          SALES       SALES       V.A.T.       TOTAL     PROFIT   G.P.%      PETTY       CASH      LAYBYE      LAYBYE   EXPIRED
              EXCL.       EXCEMPT                  COSTS                         CASH        TAKEN     PMNTS       SALES    REFUNDS
====================================================================================================================================
240301          0.00  1039290.00        0.00   977760.67    61529.33    5.92 ******.**  1039290.00       0.00       0.00      0.00
240302          0.00   552375.00        0.00   512538.81    39836.20    7.21 ******.**   552375.00       0.00       0.00      0.00
240304          0.00   426120.00        0.00   373218.34    52901.66   12.41 ******.**   425940.00       0.00       0.00      0.00
240305          0.00  1014820.00        0.00   933806.06    81013.94    7.98 ******.**  1030770.00       0.00       0.00      0.00
240306        129.31  1195588.00       20.69  1126164.00    69553.31    5.82 ******.**  1188550.00       0.00       0.00      0.00
240307          0.00   998210.00        0.00   908360.14    89849.86    9.00 ******.**  1210581.00       0.00       0.00      0.00
240308          0.00   839532.17        0.00   784393.13    55139.04    6.57 ******.**   697748.00       0.00       0.00      0.00
240309          0.00   577110.00        0.00   530287.07    46822.93    8.11 ******.**   573210.00       0.00       0.00      0.00
240311        181.03  1302515.00       28.97  1210048.57    92647.46    7.11 ******.**  1300925.00       0.00       0.00      0.00
240312          0.00   961670.00        0.00   907659.58    54010.42    5.62 ******.**   961670.00       0.00       0.00      0.00
240313          0.00  1029675.00        0.00   961293.09    68381.91    6.64 ******.**  1021395.00       0.00       0.00      0.00
240314        103.45   951645.00       16.55   869145.36    82603.09    8.68 ******.**   950915.00       0.00       0.00      0.00
240315          0.00   857480.00        0.00   807343.07    50136.93    5.85 ******.**   857480.00       0.00       0.00      0.00
240316          0.00   384625.00        0.00   347026.01    37598.99    9.78 ******.**   348435.00       0.00       0.00      0.00
240318          0.00   866690.00        0.00   788793.16    77896.84    8.99 ******.**   913970.00       0.00       0.00      0.00
240319          0.00   726170.00        0.00   646392.53    79777.47   10.99 ******.**   726170.00       0.00       0.00      0.00
240320          0.00   697955.00        0.00   652560.21    45394.79    6.50 ******.**   697955.00       0.00       0.00      0.00
240321          0.00  1107805.00        0.00  1057595.28    50209.72    4.53 ******.**  1084910.00       0.00       0.00      0.00
240322          0.00   875700.00        0.00   808626.79    67073.22    7.66 ******.**   875700.00       0.00       0.00      0.00
240323          0.00  1155695.00        0.00  1093178.26    62516.75    5.41 ******.**  1155695.00       0.00       0.00      0.00
240325          0.00  1095895.00        0.00  1001638.76    94256.24    8.60 ******.**   959595.00       0.00       0.00      0.00
240326          0.00   931849.00        0.00   872022.71    59826.29    6.42 ******.**   893085.00       0.00       0.00      0.00
240327          0.00   786970.00        0.00   723826.27    63143.73    8.02 ******.**   946870.00       0.00       0.00      0.00
240328          0.00   669030.00        0.00   601448.06    67581.94   10.10 ******.**   669030.00       0.00       0.00      0.00
240329          0.00  1064030.00        0.00  1002194.41    61835.59    5.81 ******.**  1073430.00       0.00       0.00      0.00
240330          0.00   528000.00        0.00   473694.44    54305.56   10.29 ******.**   528000.00       0.00       0.00      0.00
240401          0.00   637260.00        0.00   601944.08    35315.92    5.54 ******.**   602080.00       0.00       0.00      0.00
240402          0.00   617160.00        0.00   534229.29    82930.71   13.44 ******.**   625520.00       0.00       0.00      0.00
240403          0.00   992635.00        0.00   926901.23    65733.77    6.62 ******.**   992635.00       0.00       0.00      0.00
240404          0.00  2305145.57        0.00  2210555.09    94590.48    4.10 ******.**  2192800.00       0.00       0.00      0.00
240405          0.00   633005.00        0.00   573891.40    59113.60    9.34 ******.**   610005.00       0.00       0.00      0.00
240406          0.00  1039725.00        0.00   971565.03    68159.97    6.56 ******.**  1113675.00       0.00       0.00      0.00
240408          0.00   661155.00        0.00   603946.70    57208.30    8.65 ******.**   638155.00       0.00       0.00      0.00
240409          0.00   771490.00        0.00   709409.14    62080.86    8.05 ******.**   842816.00       0.00       0.00      0.00
240410          0.00   640325.00        0.00   576750.90    63574.10    9.93 ******.**   627255.00       0.00       0.00      0.00
240411          0.00   963795.00        0.00   903607.35    60187.65    6.24 ******.**   962835.00       0.00       0.00      0.00
240412          0.00   793305.00        0.00   709410.69    83894.31   10.58 ******.**   829375.00       0.00       0.00      0.00
240413          0.00   460950.00        0.00   409155.67    51794.34   11.24 ******.**   460620.00       0.00       0.00      0.00
240415          0.00   490390.50        0.00   426161.51    64228.99   13.10 ******.**   486140.50       0.00       0.00      0.00
240416         86.21   884655.00       13.79   827802.24    56938.97    6.44 ******.**   764755.00       0.00       0.00      0.00
240417          0.00  1062785.00        0.00   987687.74    75097.27    7.07 ******.**  1062785.00       0.00       0.00      0.00
240418          0.00   900700.68        0.00   827948.92    72751.76    8.08 ******.**   864325.00       0.00       0.00      0.00
240419          0.00   637905.00        0.00   573360.01    64545.00   10.12 ******.**   794281.00       0.00       0.00      0.00
240420          0.00   676960.00        0.00   622303.76    54656.24    8.07 ******.**   585950.00       0.00       0.00      0.00
240422          0.00  1007420.00        0.00   922471.80    84948.20    8.43 ******.**  1095170.00       0.00       0.00      0.00
240423          0.00   579061.00        0.00   535124.85    43936.15    7.59 ******.**   533161.00       0.00       0.00      0.00
240424          0.00   778460.00        0.00   698183.25    80276.75   10.31 ******.**   765360.00       0.00       0.00      0.00
240425          0.00   891935.00        0.00   824414.49    67520.52    7.57 ******.**   891935.00       0.00       0.00      0.00
240426          0.00  1658765.00        0.00  1572646.67    86118.33    5.19 ******.**  1658765.00       0.00       0.00      0.00
240427          0.00   310465.00        0.00   267850.50    42614.50   13.73 ******.**   310465.00       0.00       0.00      0.00 Date : 28/05/2026 10:56                          01      /NAME:PANNJU AGENCIES CO.LT                                   Page :   3

                                                       ANNUAL AUDIT REPORT                                                                                                               ___________________                                                        

====================================================================================================================================
DATE          SALES       SALES       V.A.T.       TOTAL     PROFIT   G.P.%      PETTY       CASH      LAYBYE      LAYBYE   EXPIRED
              EXCL.       EXCEMPT                  COSTS                         CASH        TAKEN     PMNTS       SALES    REFUNDS
====================================================================================================================================
240429          0.00   878950.00        0.00   815253.44    63696.56    7.25 ******.**   878950.00       0.00       0.00      0.00
240430          0.00   869615.00        0.00   807299.50    62315.51    7.17 ******.**   862955.00       0.00       0.00      0.00
240501          0.00   461935.50        0.00   431177.42    30758.08    6.66 ******.**   461935.50       0.00       0.00      0.00
240502          0.00   871860.00        0.00   786354.08    85505.92    9.81 ******.**   878520.00       0.00       0.00      0.00
240503          0.00  1206383.00        0.00  1120332.57    86050.43    7.13 ******.**  1155883.00       0.00       0.00      0.00
240504        172.41   415346.71       27.59   376074.32    39444.80    9.49 ******.**   414385.00       0.00       0.00      0.00
240506          0.00   476865.00        0.00   421877.28    54987.72   11.53 ******.**   476400.00       0.00       0.00      0.00
240507          0.00   812093.50        0.00   730718.79    81374.71   10.02 ******.**   796303.50       0.00       0.00      0.00
240508          0.00   857990.00        0.00   799023.46    58966.54    6.87 ******.**   853190.00       0.00       0.00      0.00
240509          0.00   821465.00        0.00   751811.90    69653.10    8.48 ******.**  1571465.00       0.00       0.00      0.00
240510          0.00   642490.00        0.00   587999.77    54490.23    8.48 ******.**  1215340.00       0.00       0.00      0.00
240511          0.00  1469305.00        0.00  1372788.37    96516.64    6.57 ******.**   501505.00       0.00       0.00      0.00
240513          0.00  1635033.00        0.00  1524714.59   110318.41    6.75 ******.**  1612455.00       0.00       0.00      0.00
240514          0.00  1035587.00        0.00   975425.86    60161.14    5.81 ******.**   539960.00       0.00       0.00      0.00
240515          0.00   815374.50        0.00   755856.60    59517.90    7.30 ******.**  1344453.00       0.00       0.00      0.00
240516          0.00   904416.00        0.00   816145.93    88270.07    9.76 ******.**   904190.00       0.00       0.00      0.00
240517          0.00  1302550.00        0.00  1207100.74    95449.26    7.33 ******.**   888938.00       0.00       0.00      0.00
240518          0.00  1256635.00        0.00  1151841.27   104793.73    8.34 ******.**   993415.00       0.00       0.00      0.00
240520          0.00   630470.00        0.00   547610.10    82859.90   13.14 ******.**  1612130.00       0.00       0.00      0.00
240521          0.00  1132410.50        0.00  1047730.02    84680.48    7.48 ******.**  1023930.00       0.00       0.00      0.00
240522          0.00   942822.00        0.00   868923.18    73898.82    7.84 ******.**   776560.00       0.00       0.00      0.00
240523          0.00   900678.00        0.00   821655.32    79022.68    8.77 ******.**   905440.00       0.00       0.00      0.00
240524          0.00  2060491.00        0.00  1913358.15   147132.85    7.14 ******.**  1628781.00       0.00       0.00      0.00
240525          0.00   905830.00        0.00   837485.08    68344.92    7.55 ******.**   834370.00       0.00       0.00      0.00
240527          0.00  1020520.00        0.00   942130.15    78389.85    7.68 ******.**  1173130.00       0.00       0.00      0.00
240528          0.00  1430771.00        0.00  1340853.59    89917.41    6.28 ******.**  1525528.10       0.00       0.00      0.00
240529          0.00   724040.00        0.00   663292.76    60747.25    8.39 ******.**   537802.00       0.00       0.00      0.00
240530          0.00  1384680.00        0.00  1278061.53   106618.47    7.70 ******.**  1354680.00       0.00       0.00      0.00
240531          0.00   888780.00        0.00   806024.85    82755.15    9.31 ******.**  1051375.00       0.00       0.00      0.00
240601          0.00   546395.00        0.00   505335.94    41059.06    7.51 ******.**   498745.00       0.00       0.00      0.00
240603          0.00  1241330.00        0.00  1141661.84    99668.16    8.03 ******.**  1191760.00       0.00       0.00      0.00
240604          0.00  1260810.00        0.00  1183215.74    77594.26    6.15 ******.**  1265160.00       0.00       0.00      0.00
240605          0.00  1244800.00        0.00  1153381.64    91418.36    7.34 ******.**  1325241.00       0.00       0.00      0.00
240606          0.00  1663805.00        0.00  1560293.19   103511.81    6.22 ******.**  1584255.00       0.00       0.00      0.00
240607          0.00  1322830.00        0.00  1221264.72   101565.28    7.68 ******.**  1322855.00       0.00       0.00      0.00
240608          0.00   926910.00        0.00   859179.15    67730.85    7.31 ******.**   958685.00       0.00       0.00      0.00
240610          0.00  1303210.00        0.00  1231445.14    71764.86    5.51 ******.**  1073035.00       0.00       0.00      0.00
240611          0.00  1270655.00        0.00  1173006.75    97648.26    7.68 ******.**  1531515.00       0.00       0.00      0.00
240612          0.00   923138.00        0.00   830821.76    92316.24   10.00 ******.**   990526.00       0.00       0.00      0.00
240613          0.00   869295.00        0.00   785045.06    84249.94    9.69 ******.**   841055.00       0.00       0.00      0.00
240614          0.00   798850.00        0.00   717681.57    81168.43   10.16 ******.**   762672.00       0.00       0.00      0.00
240615          0.00   387667.06        0.00   346157.72    41509.34   10.71 ******.**   439015.00       0.00       0.00      0.00
240617          0.00   768995.00        0.00   720333.48    48661.52    6.33 ******.**   775645.00       0.00       0.00      0.00
240618          0.00  2089989.00        0.00  1944717.72   145271.28    6.95 ******.**  1946972.00       0.00       0.00      0.00
240619          0.00   415523.00        0.00   366034.92    49488.08   11.91 ******.**   497194.00       0.00       0.00      0.00
240620          0.00  1052053.00        0.00   959040.29    93012.71    8.84 ******.**   914771.00       0.00       0.00      0.00
240621          0.00   651153.00        0.00   597002.49    54150.51    8.32 ******.**   625113.00       0.00       0.00      0.00
240622          0.00   810218.78        0.00   716398.86    93819.92   11.58 ******.**   805515.00       0.00       0.00      0.00
240624          0.00  1455489.00        0.00  1346452.76   109036.24    7.49 ******.**  1530969.00       0.00       0.00      0.00
240625          0.00   928154.01        0.00   855048.68    73105.34    7.88 ******.**   918768.00       0.00       0.00      0.00 Date : 28/05/2026 10:56                          01      /NAME:PANNJU AGENCIES CO.LT                                   Page :   4

                                                       ANNUAL AUDIT REPORT                                                                                                               ___________________                                                        

====================================================================================================================================
DATE          SALES       SALES       V.A.T.       TOTAL     PROFIT   G.P.%      PETTY       CASH      LAYBYE      LAYBYE   EXPIRED
              EXCL.       EXCEMPT                  COSTS                         CASH        TAKEN     PMNTS       SALES    REFUNDS
====================================================================================================================================
240626          0.00   849672.00        0.00   750393.29    99278.71   11.68 ******.**   939942.00       0.00       0.00      0.00
240627          0.00  1274100.00        0.00  1188474.78    85625.23    6.72 ******.**  1334204.00       0.00       0.00      0.00
240628          0.00   807757.00        0.00   706410.61   101346.39   12.55 ******.**   658797.00       0.00       0.00      0.00
240629          0.00  1090710.00        0.00  1004389.60    86320.40    7.91 ******.**   944610.00       0.00       0.00      0.00
240701          0.00  1325952.00        0.00  1202996.41   122955.60    9.27 ******.**  1351477.00       0.00       0.00      0.00
240702          0.00  1137820.00        0.00  1034116.37   103703.63    9.11 ******.**  1084720.00       0.00       0.00      0.00
240703          0.00   642670.00        0.00   582707.69    59962.31    9.33 ******.**   849780.00       0.00       0.00      0.00
240704          0.00   714522.73        0.00   627902.46    86620.27   12.12 ******.**   661370.00       0.00       0.00      0.00
240705          0.00  1115930.00        0.00  1026890.48    89039.52    7.98 ******.**   829380.00       0.00       0.00      0.00
240706          0.00   961984.00        0.00   859952.69   102031.31   10.61 ******.**   622465.00       0.00       0.00      0.00
240708          0.00   592693.89        0.00   531660.17    61033.72   10.30 ******.**   561980.00       0.00       0.00      0.00
240709          0.00   899595.94        0.00   822146.05    77449.89    8.61 ******.**   881805.00       0.00       0.00      0.00
240710          0.00   596461.76        0.00   537046.15    59415.61    9.96 ******.**   871771.00       0.00       0.00      0.00
240711        603.45  1333860.00       96.55  1218541.00   115922.45    8.69 ******.**  1344905.00       0.00       0.00      0.00
240712          0.00   998887.00        0.00   891233.92   107653.08   10.78 ******.**  1461485.00       0.00       0.00      0.00
240713          0.00   404272.01        0.00   346191.81    58080.20   14.37 ******.**   388470.00       0.00       0.00      0.00
240715          0.00   500455.00        0.00   435575.23    64879.77   12.96 ******.**   544355.00       0.00       0.00      0.00
240716          0.00  1231502.53        0.00  1131373.52   100129.01    8.13 ******.**  1236520.00       0.00       0.00      0.00
240717          0.00  1019929.00        0.00   922537.10    97391.90    9.55 ******.**  1006359.00       0.00       0.00      0.00
240718          0.00   419947.00        0.00   357601.28    62345.73   14.85 ******.**   394030.00       0.00       0.00      0.00
240719          0.00   768950.00        0.00   703025.18    65924.82    8.57 ******.**   686487.00       0.00       0.00      0.00
240720          0.00   335580.00        0.00   307356.75    28223.25    8.41 ******.**   271580.00       0.00       0.00      0.00
240723          0.00  1328060.00        0.00  1196248.60   131811.40    9.93 ******.**  1420685.00       0.00       0.00      0.00
240724          0.00   878315.00        0.00   782457.84    95857.16   10.91 ******.**   857675.00       0.00       0.00      0.00
240725          0.00  1322040.00        0.00  1209127.52   112912.48    8.54 ******.**  1133070.00       0.00       0.00      0.00
240726          0.00  1268225.00        0.00  1163634.27   104590.73    8.25 ******.**   926130.00       0.00       0.00      0.00
240727          0.00   798580.00        0.00   722810.80    75769.20    9.49 ******.**   824730.00       0.00       0.00      0.00
240729          0.00  1322045.00        0.00  1195562.33   126482.67    9.57 ******.**  1555265.00       0.00       0.00      0.00
240730          0.00  1388645.00        0.00  1258905.91   129739.09    9.34 ******.**  1283248.00       0.00       0.00      0.00
240731          0.00  1590127.00        0.00  1460248.79   129878.21    8.17 ******.**  1425115.00       0.00       0.00      0.00
240801          0.00  1063940.00        0.00   963377.87   100562.13    9.45 ******.**  1568205.00       0.00       0.00      0.00
240802          0.00  1161598.30        0.00  1082604.24    78994.06    6.80 ******.**   916267.00       0.00       0.00      0.00
240805          0.00  1201880.00        0.00  1111203.87    90676.13    7.54 ******.**   821885.00       0.00       0.00      0.00
240806          0.00  1301346.00        0.00  1178676.29   122669.71    9.43 ******.**  1845806.00       0.00       0.00      0.00
240807          0.00   948759.00        0.00   868334.71    80424.30    8.48 ******.**   984015.00       0.00       0.00      0.00
240808          0.00  1477890.00        0.00  1354757.27   123132.74    8.33 ******.**  1109490.00       0.00       0.00      0.00
240809          0.00  1490370.00        0.00  1353708.36   136661.64    9.17 ******.**  2009735.00       0.00       0.00      0.00
240810          0.00   719150.94        0.00   652959.68    66191.26    9.20 ******.**  1207935.00       0.00       0.00      0.00
240812          0.00  2474792.00        0.00  2272161.05   202630.95    8.19 ******.**  1794332.00       0.00       0.00      0.00
240813          0.00  1074393.00        0.00   999471.23    74921.77    6.97 ******.**   980515.00       0.00       0.00      0.00
240814          0.00  1595298.29        0.00  1497740.26    97558.03    6.12 ******.**  1965800.00       0.00       0.00      0.00
240815          0.00  1783355.00        0.00  1664642.68   118712.32    6.66 ******.**  1662050.00       0.00       0.00      0.00
240816          0.00   853600.00        0.00   779253.91    74346.09    8.71 ******.**  1083740.00       0.00       0.00      0.00
240817          0.00   804475.00        0.00   748538.14    55936.86    6.95 ******.**   582517.00       0.00       0.00      0.00
240819          0.00   738585.00        0.00   685346.06    53238.94    7.21 ******.**   679405.00       0.00       0.00      0.00
240820          0.00   694473.74        0.00   639821.02    54652.72    7.87 ******.**   670915.00       0.00       0.00      0.00
240821          0.00   778811.45        0.00   665252.14   113559.31   14.58 ******.**   920310.00       0.00       0.00      0.00
240822          0.00  1086165.00        0.00  1001212.84    84952.16    7.82 ******.**  1115416.00       0.00       0.00      0.00
240823          0.00   742438.74        0.00   670450.84    71987.90    9.70 ******.**   785700.00       0.00       0.00      0.00
240824          0.00  1240845.00        0.00  1164333.39    76511.61    6.17 ******.**   759045.00       0.00       0.00      0.00 Date : 28/05/2026 10:56                          01      /NAME:PANNJU AGENCIES CO.LT                                   Page :   5

                                                       ANNUAL AUDIT REPORT                                                                                                               ___________________                                                        

====================================================================================================================================
DATE          SALES       SALES       V.A.T.       TOTAL     PROFIT   G.P.%      PETTY       CASH      LAYBYE      LAYBYE   EXPIRED
              EXCL.       EXCEMPT                  COSTS                         CASH        TAKEN     PMNTS       SALES    REFUNDS
====================================================================================================================================
240826          0.00  1076000.00        0.00   996187.01    79812.99    7.42 ******.**  1490257.00       0.00       0.00      0.00
240827          0.00  1320525.00        0.00  1221886.00    98639.00    7.47 ******.**  1703725.00       0.00       0.00      0.00
240828          0.00  1875145.00        0.00  1756874.80   118270.20    6.31 ******.**  1286570.00       0.00       0.00      0.00
240829          0.00   284910.00        0.00   241850.33    43059.68   15.11 ******.**   457843.00       0.00       0.00      0.00
240830          0.00  1271685.00        0.00  1133177.34   138507.66   10.89 ******.**  1260630.00       0.00       0.00      0.00
240831          0.00   379200.00        0.00   340854.39    38345.61   10.11 ******.**   228410.00       0.00       0.00      0.00
240902          0.00  1145495.00        0.00  1055676.74    89818.26    7.84 ******.**  1115110.00       0.00       0.00      0.00
240903          0.00  1034581.00        0.00   933633.95   100947.05    9.76 ******.**  1138085.00       0.00       0.00      0.00
240904          0.00   506485.00        0.00   448251.18    58233.82   11.50 ******.**   490350.00       0.00       0.00      0.00
240905          0.00  1137679.10        0.00  1059751.43    77927.67    6.85 ******.**   850681.00       0.00       0.00      0.00
240906          0.00   893205.68        0.00   809726.71    83478.97    9.35 ******.**   890355.00       0.00       0.00      0.00
240907          0.00  1128505.00        0.00  1007263.47   121241.53   10.74 ******.**  1082790.00       0.00       0.00      0.00
240909          0.00   841530.00        0.00   756549.80    84980.20   10.10 ******.**   863630.00       0.00       0.00      0.00
240910          0.00   770320.00        0.00   710621.89    59698.11    7.75 ******.**  1078320.00       0.00       0.00      0.00
240911          0.00   893211.00        0.00   801706.50    91504.50   10.24 ******.**   787202.00       0.00       0.00      0.00
240912          0.00  1105638.00        0.00  1008727.86    96910.14    8.77 ******.**   878990.00       0.00       0.00      0.00
240913          0.00   865829.82        0.00   787170.87    78658.95    9.08 ******.**   689973.82       0.00       0.00      0.00
240914          0.00  1122919.00        0.00  1012460.05   110458.95    9.84 ******.**   917834.00       0.00       0.00      0.00
240916          0.00   904461.00        0.00   839674.76    64786.24    7.16 ******.**   765385.00       0.00       0.00      0.00
240917          0.00  1647675.00        0.00  1510371.84   137303.16    8.33 ******.**  1705365.00       0.00       0.00      0.00
240918          0.00  1023341.00        0.00   935406.40    87934.60    8.59 ******.**  1307605.00       0.00       0.00      0.00
240919          0.00  1159470.00        0.00  1059027.98   100442.03    8.66 ******.**  1280710.00       0.00       0.00      0.00
240920          0.00  1631097.00        0.00  1497282.50   133814.50    8.20 ******.**  2012687.00       0.00       0.00      0.00
240921          0.00  1244415.00        0.00  1150123.77    94291.23    7.58 ******.**  1204560.00       0.00       0.00      0.00
240923          0.00  1065990.00        0.00   979381.19    86608.81    8.12 ******.**   904980.00       0.00       0.00      0.00
240924          0.00  2215516.00        0.00  2071255.81   144260.19    6.51 ******.**  2173195.00       0.00       0.00      0.00
240925          0.00  1372650.00        0.00  1280712.65    91937.36    6.70 ******.**  1154700.00       0.00       0.00      0.00
240926          0.00  1272305.00        0.00  1166855.71   105449.29    8.29 ******.**   707695.00       0.00       0.00      0.00
240927          0.00  1826880.00        0.00  1688721.89   138158.11    7.56 ******.**  2028830.00       0.00       0.00      0.00
240928          0.00   691615.00        0.00   623509.23    68105.77    9.85 ******.**   311425.00       0.00       0.00      0.00
240930          0.00  1718720.00        0.00  1601379.14   117340.86    6.83 ******.**  1629220.00       0.00       0.00      0.00
241001          0.00  1267940.00        0.00  1186643.36    81296.64    6.41 ******.**   950235.00       0.00       0.00      0.00
241002          0.00  1341753.00        0.00  1256565.62    85187.39    6.35 ******.**   941003.00       0.00       0.00      0.00
241003          0.00  1375460.00        0.00  1243762.22   131697.78    9.57 ******.**  1526782.00       0.00       0.00      0.00
241004          0.00  1303465.00        0.00  1200189.28   103275.72    7.92 ******.**  1254555.00       0.00       0.00      0.00
241005          0.00   762059.00        0.00   714481.23    47577.77    6.24 ******.**   595510.00       0.00       0.00      0.00
241007          0.00  1287430.00        0.00  1194892.00    92538.00    7.19 ******.**  1378845.00       0.00       0.00      0.00
241008          0.00  1378823.94        0.00  1262385.01   116438.93    8.44 ******.**  2315044.00       0.00       0.00      0.00
241009          0.00  1182573.59        0.00  1046634.76   135938.83   11.50 ******.**  1138350.00       0.00       0.00      0.00
